theme0,theme1,theme2,theme3,theme4,species,leading_species,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100
?,?,2403004,?,2423314,softwood,softwood,0.0,0.0,0.0,0.0,2.0,8.0,24.0,48.0,79.0,112.0,149.0,185.0,221.0,255.0,287.0,317.0,344.0,370.0,393.0,415.0,435.0,452.0,469.0,484.0,497.0,509.0,520.0,530.0,539.0,547.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0
?,?,2401007,?,2421317,softwood,softwood,0.0,0.0,0.0,0.0,3.0,17.0,40.0,71.0,106.0,144.0,180.0,215.0,247.0,275.0,302.0,325.0,346.0,366.0,383.0,399.0,413.0,425.0,437.0,448.0,458.0,467.0,475.0,482.0,489.0,495.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0
?,?,2402007,?,2422317,softwood,softwood,0.0,0.0,0.0,1.0,9.0,40.0,83.0,131.0,182.0,230.0,275.0,314.0,349.0,380.0,407.0,430.0,451.0,469.0,486.0,501.0,514.0,526.0,536.0,546.0,555.0,564.0,571.0,578.0,584.0,590.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0
?,?,2403007,?,2423317,softwood,softwood,0.0,0.0,0.0,3.0,34.0,103.0,183.0,262.0,335.0,399.0,453.0,500.0,538.0,572.0,601.0,625.0,647.0,667.0,683.0,700.0,715.0,725.0,733.0,742.0,751.0,760.0,767.0,772.0,776.0,780.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0
?,?,2402000,?,2422320,softwood,softwood,0.0,0.0,0.0,0.0,3.0,16.0,41.0,72.0,106.0,141.0,176.0,209.0,239.0,267.0,292.0,315.0,335.0,353.0,370.0,385.0,398.0,410.0,421.0,431.0,441.0,449.0,457.0,464.0,470.0,476.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0
?,?,2403000,?,2423320,softwood,softwood,0.0,0.0,0.0,2.0,14.0,52.0,109.0,166.0,222.0,274.0,320.0,361.0,396.0,427.0,453.0,476.0,497.0,515.0,532.0,545.0,558.0,570.0,581.0,590.0,599.0,607.0,616.0,623.0,630.0,634.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0
?,?,2403001,?,2423321,softwood,softwood,0.0,0.0,0.0,0.0,1.0,3.0,9.0,23.0,42.0,66.0,93.0,122.0,152.0,182.0,211.0,238.0,264.0,289.0,311.0,332.0,351.0,369.0,385.0,400.0,414.0,427.0,438.0,448.0,458.0,466.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0
?,?,2401002,?,2421322,softwood,softwood,0.0,0.0,0.0,3.0,11.0,19.0,41.0,65.0,91.0,116.0,141.0,162.0,182.0,199.0,214.0,227.0,238.0,247.0,255.0,262.0,267.0,272.0,276.0,279.0,281.0,283.0,285.0,287.0,288.0,289.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0
?,?,2402002,?,2422322,softwood,softwood,0.0,0.0,0.0,7.0,18.0,49.0,96.0,142.0,185.0,227.0,264.0,297.0,325.0,347.0,367.0,384.0,396.0,406.0,414.0,422.0,428.0,433.0,438.0,441.0,444.0,447.0,448.0,450.0,451.0,452.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0
?,?,2403002,?,2423322,softwood,softwood,0.0,0.0,0.0,15.0,48.0,125.0,221.0,305.0,383.0,453.0,510.0,556.0,596.0,626.0,651.0,672.0,687.0,699.0,708.0,716.0,732.0,753.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0
?,?,2402003,?,2422323,softwood,softwood,0.0,0.0,0.0,0.0,3.0,13.0,38.0,69.0,105.0,143.0,182.0,219.0,255.0,287.0,318.0,346.0,370.0,393.0,413.0,431.0,448.0,463.0,477.0,490.0,502.0,512.0,522.0,530.0,538.0,546.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
?,?,2403003,?,2423323,softwood,softwood,0.0,0.0,0.0,1.0,13.0,52.0,112.0,177.0,240.0,301.0,356.0,407.0,450.0,489.0,521.0,549.0,576.0,599.0,618.0,635.0,651.0,665.0,677.0,689.0,701.0,713.0,722.0,730.0,738.0,745.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0,751.0
?,?,2402004,?,2422324,softwood,softwood,0.0,0.0,0.0,0.0,0.0,2.0,8.0,20.0,37.0,58.0,82.0,108.0,134.0,161.0,187.0,212.0,235.0,257.0,277.0,296.0,313.0,329.0,344.0,357.0,369.0,381.0,391.0,400.0,409.0,417.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0
?,?,2403004,?,2423324,softwood,softwood,0.0,0.0,0.0,0.0,2.0,8.0,24.0,48.0,79.0,112.0,149.0,185.0,221.0,255.0,287.0,317.0,344.0,370.0,393.0,415.0,435.0,452.0,469.0,484.0,497.0,509.0,520.0,530.0,539.0,547.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0
?,?,2401007,?,2421327,softwood,softwood,0.0,0.0,0.0,0.0,3.0,17.0,43.0,76.0,111.0,148.0,185.0,220.0,252.0,281.0,307.0,331.0,352.0,371.0,389.0,404.0,418.0,431.0,442.0,453.0,463.0,472.0,480.0,488.0,494.0,501.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0
?,?,2402007,?,2422327,softwood,softwood,0.0,0.0,0.0,1.0,9.0,40.0,88.0,139.0,190.0,238.0,283.0,323.0,358.0,388.0,416.0,439.0,459.0,478.0,495.0,510.0,523.0,534.0,545.0,555.0,564.0,572.0,580.0,586.0,593.0,600.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0
?,?,2403007,?,2423327,softwood,softwood,0.0,0.0,0.0,3.0,34.0,103.0,190.0,273.0,346.0,411.0,465.0,512.0,549.0,583.0,612.0,637.0,659.0,679.0,697.0,713.0,728.0,737.0,746.0,755.0,764.0,772.0,781.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0
?,?,2402000,?,2422330,softwood,softwood,0.0,0.0,0.0,0.0,3.0,15.0,41.0,76.0,111.0,146.0,181.0,215.0,245.0,273.0,298.0,321.0,341.0,360.0,376.0,391.0,404.0,416.0,427.0,437.0,447.0,455.0,463.0,470.0,476.0,482.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0
?,?,2403000,?,2423330,softwood,softwood,0.0,0.0,0.0,2.0,12.0,50.0,107.0,171.0,229.0,281.0,327.0,368.0,404.0,435.0,461.0,484.0,504.0,523.0,539.0,553.0,565.0,577.0,588.0,599.0,608.0,617.0,624.0,631.0,638.0,642.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0
?,?,2403001,?,2423331,softwood,softwood,0.0,0.0,0.0,0.0,1.0,3.0,9.0,23.0,42.0,66.0,93.0,122.0,152.0,182.0,211.0,238.0,264.0,289.0,311.0,332.0,351.0,369.0,385.0,400.0,414.0,427.0,438.0,448.0,458.0,466.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0
?,?,2401002,?,2421332,softwood,softwood,0.0,0.0,0.0,3.0,10.0,18.0,40.0,69.0,96.0,121.0,146.0,167.0,187.0,204.0,220.0,232.0,243.0,253.0,261.0,268.0,273.0,278.0,282.0,285.0,288.0,290.0,292.0,293.0,295.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0
?,?,2402002,?,2422332,softwood,softwood,0.0,0.0,0.0,7.0,17.0,47.0,94.0,149.0,195.0,236.0,274.0,307.0,337.0,360.0,380.0,397.0,411.0,421.0,429.0,437.0,444.0,449.0,454.0,457.0,460.0,463.0,465.0,467.0,468.0,469.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0
?,?,2403002,?,2423332,softwood,softwood,0.0,0.0,0.0,15.0,42.0,118.0,214.0,313.0,397.0,468.0,527.0,576.0,619.0,650.0,676.0,697.0,724.0,762.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0
?,?,2402003,?,2422333,softwood,softwood,0.0,0.0,0.0,0.0,3.0,13.0,37.0,73.0,110.0,149.0,188.0,225.0,261.0,294.0,324.0,352.0,377.0,400.0,420.0,438.0,454.0,469.0,484.0,497.0,509.0,519.0,528.0,537.0,545.0,553.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0
?,?,2403003,?,2423333,softwood,softwood,0.0,0.0,0.0,1.0,11.0,49.0,110.0,183.0,249.0,310.0,366.0,416.0,460.0,499.0,530.0,560.0,587.0,609.0,628.0,644.0,660.0,675.0,687.0,699.0,712.0,723.0,733.0,741.0,749.0,756.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0
?,?,2402004,?,2422334,softwood,softwood,0.0,0.0,0.0,0.0,0.0,2.0,8.0,20.0,37.0,58.0,82.0,108.0,134.0,161.0,187.0,212.0,235.0,257.0,277.0,296.0,313.0,329.0,344.0,357.0,369.0,381.0,391.0,400.0,409.0,417.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0
?,?,2403004,?,2423334,softwood,softwood,0.0,0.0,0.0,0.0,2.0,8.0,24.0,48.0,79.0,112.0,149.0,185.0,221.0,255.0,287.0,317.0,344.0,370.0,393.0,415.0,435.0,452.0,469.0,484.0,497.0,509.0,520.0,530.0,539.0,547.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0
?,?,2401007,?,2421337,softwood,softwood,0.0,0.0,0.0,0.0,3.0,16.0,43.0,80.0,116.0,154.0,191.0,226.0,257.0,287.0,313.0,337.0,358.0,378.0,395.0,411.0,424.0,437.0,449.0,459.0,469.0,479.0,487.0,494.0,501.0,507.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
?,?,2402007,?,2422337,softwood,softwood,0.0,0.0,0.0,1.0,8.0,38.0,87.0,144.0,197.0,246.0,290.0,330.0,366.0,396.0,424.0,447.0,467.0,485.0,502.0,517.0,531.0,542.0,552.0,562.0,572.0,580.0,588.0,595.0,602.0,609.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0
?,?,2403007,?,2423337,softwood,softwood,0.0,0.0,0.0,3.0,30.0,97.0,185.0,275.0,351.0,416.0,471.0,517.0,555.0,589.0,618.0,642.0,664.0,685.0,703.0,719.0,733.0,743.0,752.0,761.0,770.0,777.0,788.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0
?,?,2402000,?,2422340,softwood,softwood,0.0,0.0,0.0,0.0,3.0,13.0,38.0,73.0,113.0,150.0,185.0,219.0,249.0,277.0,302.0,325.0,345.0,364.0,381.0,395.0,408.0,420.0,431.0,441.0,451.0,460.0,468.0,474.0,481.0,486.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0
?,?,2403000,?,2423340,softwood,softwood,0.0,0.0,0.0,2.0,12.0,45.0,100.0,165.0,230.0,284.0,330.0,372.0,407.0,438.0,464.0,487.0,508.0,526.0,542.0,556.0,568.0,580.0,592.0,603.0,612.0,620.0,628.0,635.0,641.0,645.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0
